time_s,voltage_V,current_A,resistance_Ohm
1753108498.1703458,22.840999603271484,-0.23000000417232513,-99.30869212575362
1753108498.350283,22.90399932861328,-0.23999999463558197,-95.43333266898988
1753108498.5094953,22.85700035095215,-0.23000000417232513,-99.37826059266841
1753108498.6917183,22.913999557495117,-0.23999999463558197,-95.47500029026222
1753108498.8701406,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108499.030934,22.882999420166016,-0.23000000417232513,-99.49130002198245
1753108499.211326,22.913999557495117,-0.2199999988079071,-104.15454400753185
1753108499.3905935,22.89900016784668,-0.23000000417232513,-99.56086848889724
1753108499.5508823,22.83099937438965,-0.23000000417232513,-99.26521287053437
1753108499.7313092,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108499.8924284,22.89299964904785,-0.23000000417232513,-99.5347792772017
1753108500.0710676,22.913999557495117,-0.23999999463558197,-95.47500029026222
1753108500.251001,22.91900062561035,-0.23999999463558197,-95.49583807454145
1753108500.4108083,22.851999282836914,-0.2199999988079071,-103.87272457574024
1753108500.590958,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108500.750598,22.867000579833984,-0.23999999463558197,-95.27917121229703
1753108500.9308965,22.913999557495117,-0.23999999463558197,-95.47500029026222
1753108501.1108255,22.90399932861328,-0.23000000417232513,-99.58260397009687
1753108501.2703784,22.867000579833984,-0.09000000357627869,-254.07777412423397
1753108501.4505694,22.93000030517578,-0.2199999988079071,-104.2272746792017
1753108501.609713,22.882999420166016,0.0,
1753108501.7904236,22.934999465942383,-0.009999999776482582,-2293.499997857958
1753108501.9710236,22.924999237060547,-0.009999999776482582,-2292.4999749474223
1753108502.129725,22.90399932861328,0.0,
1753108502.3103251,22.93000030517578,-0.009999999776482582,-2293.000081770124
1753108502.4909503,22.93000030517578,0.0,
1753108502.6497447,22.882999420166016,0.0,
1753108502.8314552,22.93000030517578,0.0,
1753108502.9897099,22.909000396728516,0.009999999776482582,2290.9000908784587
1753108503.17045,22.934999465942383,0.0,
1753108503.3512352,22.924999237060547,0.009999999776482582,2292.4999749474223
1753108503.4127738,22.878000259399414,0.009999999776482582,2287.800077076258
1753108508.4710107,22.93000030517578,0.0,
1753108513.534215,22.934999465942383,0.009999999776482582,2293.499997857958
1753108518.59192,22.934999465942383,0.009999999776482582,2293.499997857958
1753108523.6525002,22.93000030517578,0.0,
1753108528.7109687,22.934999465942383,0.009999999776482582,2293.499997857958
1753108533.77092,22.934999465942383,0.0,
1753108538.830963,22.93000030517578,0.0,
1753108543.8917928,22.90399932861328,0.009999999776482582,2290.399984055757
1753108549.050362,22.88800048828125,-0.23000000417232513,-99.51304379600207
1753108549.230133,22.913999557495117,-0.23999999463558197,-95.47500029026222
1753108549.4100907,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108549.5700607,22.867000579833984,-0.23000000417232513,-99.42173984788765
1753108549.7502317,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108549.9109886,22.878000259399414,-0.23000000417232513,-99.46956454078283
1753108550.0913014,22.913999557495117,-0.2199999988079071,-104.15454400753185
1753108550.2699897,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108550.4326189,22.89900016784668,-0.23999999463558197,-95.41250283199679
1753108550.6100786,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108550.7903874,22.90399932861328,-0.23999999463558197,-95.43333266898988
1753108550.9512362,22.85700035095215,-0.23000000417232513,-99.37826059266841
1753108551.131586,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108551.2908928,22.882999420166016,-0.2199999988079071,-104.01363429163605
1753108551.4711676,22.90399932861328,-0.2199999988079071,-104.10908842145902
1753108551.650204,22.91900062561035,-0.23999999463558197,-95.49583807454145
1753108551.8109891,22.86199951171875,-0.2199999988079071,-103.91818016181307
1753108551.9899108,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108552.1524346,22.867000579833984,-0.2199999988079071,-103.94091228973276
1753108552.3310745,22.913999557495117,-0.2199999988079071,-104.15454400753185
1753108552.5114603,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108552.6710281,22.87299919128418,-0.25,-91.49199676513672
1753108552.8503554,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108553.0123432,22.882999420166016,-0.25,-91.53199768066406
1753108553.191082,22.90399932861328,-0.23999999463558197,-95.43333266898988
