time_s,voltage_V,current_A,resistance_Ohm
0.0,22.93000030517578,0.009999999776482582,2293.000081770124
5.060192823410034,22.934999465942383,0.009999999776482582,2293.499997857958
10.219521045684814,22.913999557495117,-0.23999999463558197,-95.47500029026222
10.398640632629395,22.909000396728516,-0.23999999463558197,-95.45417045326911
10.559588193893433,22.867000579833984,-0.23000000417232513,-99.42173984788765
10.738033056259155,22.909000396728516,-0.23000000417232513,-99.60434774411648
10.899194955825806,22.87299919128418,-0.23999999463558197,-95.30416542723151
11.081083297729492,22.913999557495117,-0.2199999988079071,-104.15454400753185
11.258441686630249,22.909000396728516,-0.23000000417232513,-99.60434774411648
11.419281721115112,22.882999420166016,0.009999999776482582,2288.299993164092
11.598466873168945,22.93000030517578,0.009999999776482582,2293.000081770124
11.77861762046814,22.93000030517578,0.009999999776482582,2293.000081770124
11.938349962234497,22.88800048828125,-0.009999999776482582,-2288.800099986794
12.118504285812378,22.93000030517578,-0.009999999776482582,-2293.000081770124
12.277916193008423,22.91900062561035,0.009999999776482582,2291.9001137889945
12.45868968963623,22.93000030517578,0.0,
12.63872480392456,22.934999465942383,0.0,
12.798781633377075,22.882999420166016,-0.009999999776482582,-2288.299993164092
12.978996276855469,22.934999465942383,-0.009999999776482582,-2293.499997857958
13.13926100730896,22.89299964904785,0.0,
13.318746566772461,22.93000030517578,-0.009999999776482582,-2293.000081770124
13.499039888381958,22.93000030517578,0.009999999776482582,2293.000081770124
13.658277034759521,22.91900062561035,0.0,
13.83854055404663,22.93000030517578,0.0,
14.018832445144653,22.91900062561035,0.009999999776482582,2291.9001137889945
14.178656101226807,22.88800048828125,-0.019999999552965164,-1144.400049993397
14.358616352081299,22.93000030517578,0.0,
14.519972801208496,22.913999557495117,0.009999999776482582,2291.400006966293
14.697656393051147,22.934999465942383,0.009999999776482582,2293.499997857958
14.87823486328125,22.93000030517578,-0.009999999776482582,-2293.000081770124
15.039186716079712,22.89299964904785,0.0,
15.219030857086182,22.934999465942383,0.0,
15.378779172897339,22.89900016784668,-0.009999999776482582,-2289.900067967923
15.55902886390686,22.93000030517578,0.0,
15.740800380706787,22.93000030517578,-0.009999999776482582,-2293.000081770124
15.89872121810913,22.878000259399414,-0.009999999776482582,-2287.800077076258
16.08025097846985,22.934999465942383,0.0,
16.23810625076294,22.88800048828125,0.0,
16.41874098777771,22.934999465942383,0.0,
16.602484464645386,22.934999465942383,-0.009999999776482582,-2293.499997857958
16.758460998535156,22.89299964904785,0.0,
16.938701629638672,22.93000030517578,-0.009999999776482582,-2293.000081770124
17.11910653114319,22.93000030517578,0.009999999776482582,2293.000081770124
17.278491735458374,22.882999420166016,0.0,
17.459845066070557,22.93000030517578,0.0,
17.621276140213013,22.909000396728516,0.009999999776482582,2290.9000908784587
17.801262140274048,22.93000030517578,0.0,
17.977936506271362,22.93000030517578,0.0,
18.138163805007935,22.882999420166016,0.009999999776482582,2288.299993164092
18.318387746810913,22.934999465942383,0.0,
18.47948718070984,22.88800048828125,-0.009999999776482582,-2288.800099986794
18.658709049224854,22.934999465942383,0.009999999776482582,2293.499997857958
18.838783025741577,22.934999465942383,0.009999999776482582,2293.499997857958
18.998027801513672,22.913999557495117,-0.009999999776482582,-2291.400006966293
19.178980827331543,22.93000030517578,0.009999999776482582,2293.000081770124
19.359336614608765,22.934999465942383,-0.009999999776482582,-2293.499997857958
19.520002603530884,22.88800048828125,-0.009999999776482582,-2288.800099986794
19.698567628860474,22.93000030517578,0.0,
19.8585307598114,22.89299964904785,0.009999999776482582,2289.300016074628
20.03899884223938,22.934999465942383,0.009999999776482582,2293.499997857958
20.11990237236023,22.93000030517578,0.009999999776482582,2293.000081770124
25.179455041885376,22.93000030517578,0.009999999776482582,2293.000081770124
30.23954486846924,22.934999465942383,0.009999999776482582,2293.499997857958
35.39922833442688,22.913999557495117,-0.23999999463558197,-95.47500029026222
35.558844327926636,22.882999420166016,-0.2199999988079071,-104.01363429163605
35.73904061317444,22.909000396728516,-0.2199999988079071,-104.13182054937872
35.89870071411133,22.86199951171875,-0.2199999988079071,-103.91818016181307
36.08069372177124,22.909000396728516,-0.23999999463558197,-95.45417045326911
36.25836753845215,22.909000396728516,-0.2199999988079071,-104.13182054937872
36.420719385147095,22.909000396728516,-0.2199999988079071,-104.13182054937872
36.59929013252258,22.913999557495117,-0.23999999463558197,-95.47500029026222
36.77845788002014,22.913999557495117,-0.2199999988079071,-104.15454400753185
36.93924570083618,22.867000579833984,-0.2199999988079071,-103.94091228973276
37.119739055633545,22.90399932861328,-0.2199999988079071,-104.10908842145902
37.27905464172363,22.87299919128418,-0.2199999988079071,-103.96817870556322
37.46093964576721,22.909000396728516,-0.23000000417232513,-99.60434774411648
37.639421701431274,22.909000396728516,-0.2199999988079071,-104.13182054937872
37.798627853393555,22.87299919128418,-0.23000000417232513,-99.4478207667632
37.97926473617554,22.913999557495117,-0.23000000417232513,-99.62608322531611
38.13846039772034,22.851999282836914,-0.23000000417232513,-99.35651681864879
38.31907343864441,22.913999557495117,-0.2199999988079071,-104.15454400753185
38.4990873336792,22.909000396728516,-0.23999999463558197,-95.45417045326911
38.65866684913635,22.89299964904785,-0.23000000417232513,-99.5347792772017
38.838698625564575,22.909000396728516,-0.23000000417232513,-99.60434774411648
39.01896953582764,22.909000396728516,-0.23999999463558197,-95.45417045326911
39.17784404754639,22.86199951171875,-0.23999999463558197,-95.25833342801779
39.36140537261963,22.913999557495117,-0.2199999988079071,-104.15454400753185
39.52007436752319,22.86199951171875,-0.23000000417232513,-99.39999607386804
39.700262784957886,22.913999557495117,-0.23000000417232513,-99.62608322531611
39.8791241645813,22.909000396728516,-0.23000000417232513,-99.60434774411648
40.03866386413574,22.840999603271484,-0.23000000417232513,-99.30869212575362
40.21860098838806,22.90399932861328,-0.23999999463558197,-95.43333266898988
40.3778133392334,22.85700035095215,-0.23000000417232513,-99.37826059266841
40.560036420822144,22.913999557495117,-0.23999999463558197,-95.47500029026222
40.73845863342285,22.909000396728516,-0.23999999463558197,-95.45417045326911
40.89925217628479,22.882999420166016,-0.23000000417232513,-99.49130002198245
41.079643964767456,22.913999557495117,-0.2199999988079071,-104.15454400753185
41.25891160964966,22.89900016784668,-0.23000000417232513,-99.56086848889724
41.41920042037964,22.83099937438965,-0.23000000417232513,-99.26521287053437
41.59962725639343,22.913999557495117,-0.23000000417232513,-99.62608322531611
41.760746479034424,22.89299964904785,-0.23000000417232513,-99.5347792772017
41.939385652542114,22.913999557495117,-0.23999999463558197,-95.47500029026222
42.11931896209717,22.91900062561035,-0.23999999463558197,-95.49583807454145
42.27912640571594,22.851999282836914,-0.2199999988079071,-103.87272457574024
42.45927619934082,22.913999557495117,-0.23000000417232513,-99.62608322531611
42.618916034698486,22.867000579833984,-0.23999999463558197,-95.27917121229703
42.799214601516724,22.913999557495117,-0.23999999463558197,-95.47500029026222
42.97914361953735,22.90399932861328,-0.23000000417232513,-99.58260397009687
43.13869643211365,22.867000579833984,-0.09000000357627869,-254.07777412423397
43.31888747215271,22.93000030517578,-0.2199999988079071,-104.2272746792017
43.478031158447266,22.882999420166016,0.0,
43.65874171257019,22.934999465942383,-0.009999999776482582,-2293.499997857958
43.83934164047241,22.924999237060547,-0.009999999776482582,-2292.4999749474223
43.998043060302734,22.90399932861328,0.0,
44.178643226623535,22.93000030517578,-0.009999999776482582,-2293.000081770124
44.35926842689514,22.93000030517578,0.0,
44.51806282997131,22.882999420166016,0.0,
44.69977331161499,22.93000030517578,0.0,
44.858027935028076,22.909000396728516,0.009999999776482582,2290.9000908784587
45.03876805305481,22.934999465942383,0.0,
45.21955323219299,22.924999237060547,0.009999999776482582,2292.4999749474223
45.281091928482056,22.878000259399414,0.009999999776482582,2287.800077076258
50.33932876586914,22.93000030517578,0.0,
55.40253305435181,22.934999465942383,0.009999999776482582,2293.499997857958
60.460237979888916,22.934999465942383,0.009999999776482582,2293.499997857958
65.52081823348999,22.93000030517578,0.0,
70.57928681373596,22.934999465942383,0.009999999776482582,2293.499997857958
75.63923811912537,22.934999465942383,0.0,
80.69928097724915,22.93000030517578,0.0,
85.76011085510254,22.90399932861328,0.009999999776482582,2290.399984055757
90.91868019104004,22.88800048828125,-0.23000000417232513,-99.51304379600207
91.09845113754272,22.913999557495117,-0.23999999463558197,-95.47500029026222
91.27840876579285,22.909000396728516,-0.2199999988079071,-104.13182054937872
91.43837881088257,22.867000579833984,-0.23000000417232513,-99.42173984788765
91.61854982376099,22.913999557495117,-0.23000000417232513,-99.62608322531611
91.77930665016174,22.878000259399414,-0.23000000417232513,-99.46956454078283
91.95961952209473,22.913999557495117,-0.2199999988079071,-104.15454400753185
92.13830780982971,22.909000396728516,-0.2199999988079071,-104.13182054937872
92.30093693733215,22.89900016784668,-0.23999999463558197,-95.41250283199679
92.47839665412903,22.909000396728516,-0.23000000417232513,-99.60434774411648
92.65870547294617,22.90399932861328,-0.23999999463558197,-95.43333266898988
92.81955432891846,22.85700035095215,-0.23000000417232513,-99.37826059266841
92.9999041557312,22.909000396728516,-0.23999999463558197,-95.45417045326911
93.15921092033386,22.882999420166016,-0.2199999988079071,-104.01363429163605
93.33948564529419,22.90399932861328,-0.2199999988079071,-104.10908842145902
93.51852202415466,22.91900062561035,-0.23999999463558197,-95.49583807454145
93.67930722236633,22.86199951171875,-0.2199999988079071,-103.91818016181307
93.85822892189026,22.909000396728516,-0.23000000417232513,-99.60434774411648
94.02075266838074,22.867000579833984,-0.2199999988079071,-103.94091228973276
94.19939255714417,22.913999557495117,-0.2199999988079071,-104.15454400753185
94.37977838516235,22.909000396728516,-0.2199999988079071,-104.13182054937872
94.53934621810913,22.87299919128418,-0.25,-91.49199676513672
94.71867346763611,22.913999557495117,-0.23000000417232513,-99.62608322531611
94.88066124916077,22.882999420166016,-0.25,-91.53199768066406
95.05940008163452,22.90399932861328,-0.23999999463558197,-95.43333266898988
95.23866701126099,22.909000396728516,-0.23000000417232513,-99.60434774411648
95.39847731590271,22.89900016784668,-0.23999999463558197,-95.41250283199679
95.57839155197144,22.909000396728516,-0.25,-91.63600158691406
95.7591142654419,22.913999557495117,-0.2199999988079071,-104.15454400753185
95.91842818260193,22.840999603271484,-0.2199999988079071,-103.82272603199009
96.09910464286804,22.909000396728516,-0.23000000417232513,-99.60434774411648
96.25828814506531,22.86199951171875,-0.2199999988079071,-103.91818016181307
96.43888783454895,22.913999557495117,-0.23000000417232513,-99.62608322531611
96.62122559547424,22.909000396728516,-0.23999999463558197,-95.45417045326911
96.77875304222107,22.836000442504883,-0.23999999463558197,-95.15000397053866
96.95903062820435,22.909000396728516,-0.23999999463558197,-95.45417045326911
97.13951277732849,22.90399932861328,-0.23999999463558197,-95.43333266898988
97.29862856864929,22.867000579833984,-0.23000000417232513,-99.42173984788765
97.47938251495361,22.909000396728516,-0.2199999988079071,-104.13182054937872
97.63887119293213,22.87299919128418,-0.2199999988079071,-103.96817870556322
97.81863927841187,22.909000396728516,-0.25,-91.63600158691406
97.99890637397766,22.909000396728516,-0.2199999988079071,-104.13182054937872
98.16144061088562,22.87299919128418,-0.23000000417232513,-99.4478207667632
98.33845949172974,22.909000396728516,-0.23000000417232513,-99.60434774411648
98.49800682067871,22.87299919128418,-0.2199999988079071,-103.96817870556322
98.67955493927002,22.90399932861328,-0.2199999988079071,-104.10908842145902
98.85849809646606,22.913999557495117,-0.23000000417232513,-99.62608322531611
99.01914477348328,22.878000259399414,-0.23000000417232513,-99.46956454078283
99.19934582710266,22.90399932861328,-0.23999999463558197,-95.43333266898988
99.37946081161499,22.882999420166016,-0.2199999988079071,-104.01363429163605
99.53908920288086,22.851999282836914,-0.25,-91.40799713134766
99.71928668022156,22.909000396728516,-0.23000000417232513,-99.60434774411648
99.87898921966553,22.89900016784668,-0.23999999463558197,-95.41250283199679
100.05915307998657,22.909000396728516,-0.23000000417232513,-99.60434774411648
100.23937964439392,22.909000396728516,-0.23999999463558197,-95.45417045326911
100.40078639984131,22.851999282836914,-0.2199999988079071,-103.87272457574024
100.57948517799377,22.913999557495117,-0.23999999463558197,-95.47500029026222
100.73860597610474,22.878000259399414,-0.23999999463558197,-95.32500321151075
100.91876435279846,22.909000396728516,-0.23000000417232513,-99.60434774411648
101.0992181301117,22.909000396728516,-0.2199999988079071,-104.13182054937872
101.2586452960968,22.867000579833984,-0.23000000417232513,-99.42173984788765
101.43890595436096,22.90399932861328,-0.25,-91.61599731445312
101.60010576248169,22.85700035095215,-0.23000000417232513,-99.37826059266841
101.77877521514893,22.909000396728516,-0.2199999988079071,-104.13182054937872
101.95925807952881,22.909000396728516,-0.23000000417232513,-99.60434774411648
102.11839461326599,22.878000259399414,-0.23999999463558197,-95.32500321151075
102.2991988658905,22.913999557495117,-0.2199999988079071,-104.15454400753185
102.47888207435608,22.89900016784668,-0.23999999463558197,-95.41250283199679
102.63960576057434,22.851999282836914,-0.23999999463558197,-95.21666580674547
