Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),delta_I,delta_U
22.25,2.265542507171631,4.051473617553711,4.059000015258789,4.058000087738037,4.059000015258789,4.059437274932861,4.058000087738037,nan,nan
22.299999999999955,2.2281858921051025,4.052000045776367,4.059473514556885,4.058000087738037,4.059000015258789,4.059562683105469,4.058437347412109,nan,nan
22.350000000000136,2.2249999046325684,4.0524725914001465,4.059999942779541,4.058472633361816,4.059000015258789,4.059436321258545,4.059000015258789,nan,nan
22.40000000000009,2.221606731414795,4.052999973297119,4.06047248840332,4.059000015258789,4.059472560882568,4.060436248779297,4.059436321258545,nan,nan
22.450000000000045,2.2410097122192383,4.052999973297119,4.060999870300293,4.059000015258789,4.059999942779541,4.060564994812012,4.059564590454102,nan,nan
22.5,2.182244062423706,4.053471565246582,4.060999870300293,4.059471607208252,4.059999942779541,4.059999942779541,4.0594353675842285,nan,nan
22.549999999999955,2.1912386417388916,4.053529262542725,4.0605292320251465,4.059999942779541,4.0604705810546875,4.060433864593506,4.059999942779541,nan,nan
22.600000000000136,2.196143865585327,4.053470611572266,4.0604705810546875,4.059999942779541,4.060999870300293,4.060999870300293,4.059999942779541,nan,nan
22.65000000000009,2.174999952316284,4.053999900817871,4.061469554901123,4.059999942779541,4.060530185699463,4.060999870300293,4.060433387756348,nan,nan
22.700000000000045,2.1500000953674316,4.053999900817871,4.061999797821045,4.060469627380371,4.060469627380371,4.060999870300293,4.060999870300293,nan,nan
22.75,2.141702890396118,4.053999900817871,4.061999797821045,4.060999870300293,4.061468601226807,4.061432361602783,4.060567855834961,nan,nan
22.799999999999955,2.125,4.054468631744385,4.061999797821045,4.060999870300293,4.0615315437316895,4.061999797821045,4.060432434082031,nan,nan
22.850000000000136,2.125,4.054999828338623,4.061999797821045,4.060999870300293,4.06146764755249,4.061999797821045,4.060999870300293,nan,nan
22.90000000000009,2.125,4.054999828338623,4.062467575073242,4.06146764755249,4.061999797821045,4.061999797821045,4.060999870300293,nan,nan
22.950000000000045,2.1171610355377197,4.054999828338623,4.063000202178955,4.061999797821045,4.061999797821045,4.061999797821045,4.060999870300293,nan,nan
23.0,2.3271560668945312,4.054999828338623,4.062535762786865,4.061535835266113,4.061999797821045,4.061999797821045,4.060999870300293,nan,nan
23.049999999999955,4.6097822189331055,4.050833225250244,4.057833194732666,4.056833267211914,4.057370185852051,4.057713985443115,4.057142734527588,nan,nan
23.100000000000136,8.012463569641113,4.039487838745117,4.046487808227539,4.045487880706787,4.045487880706787,4.045555591583252,4.045985221862793,nan,nan
23.15000000000009,10.194169998168945,4.028285503387451,4.034821510314941,4.033821105957031,4.033821105957031,4.033143997192383,4.034572601318359,nan,nan
23.200000000000045,11.320422172546387,4.0221428871154785,4.028142929077148,4.0271430015563965,4.0271430015563965,4.0262861251831055,4.027857303619385,nan,nan
23.25,11.910679817199707,4.018610000610352,4.024609565734863,4.024073123931885,4.024536609649658,4.0231451988220215,4.024145126342773,nan,nan
23.299999999999955,12.172444343566895,4.016536712646484,4.0229997634887695,4.022536754608154,4.023073673248291,4.021144866943359,4.0225725173950195,nan,nan
23.350000000000136,12.313796043395996,4.015999794006348,4.022537708282471,4.021537780761719,4.021537780761719,4.01957368850708,4.021999835968018,nan,nan
23.40000000000009,12.427129745483398,4.015538692474365,4.021538257598877,4.020538330078125,4.020999908447266,4.019000053405762,4.021573543548584,nan,nan
23.450000000000045,12.413005828857422,4.014999866485596,4.02146053314209,4.020460605621338,4.020539283752441,4.0185747146606445,4.020574569702148,nan,nan
23.5,12.438100814819336,4.014999866485596,4.021081447601318,4.020540714263916,4.019999980926514,4.01800012588501,4.020425319671631,nan,nan
23.549999999999955,12.430814743041992,4.014542102813721,4.020458221435547,4.019999980926514,4.020458221435547,4.01800012588501,4.020151138305664,nan,nan
23.600000000000136,11.761518478393555,4.015833854675293,4.022375106811523,4.0213751792907715,4.021458625793457,4.018848896026611,4.020698070526123,nan,nan
23.65000000000009,10.2190523147583,4.0202860832214355,4.0262861251831055,4.0252861976623535,4.025200366973877,4.022964000701904,4.025540351867676,nan,nan
23.700000000000045,7.547190189361572,4.028054714202881,4.0345139503479,4.033973693847656,4.034054756164551,4.032083988189697,4.033660411834717,nan,nan
23.75,5.456735134124756,4.037668704986572,4.044668674468994,4.044209957122803,4.044127464294434,4.042802333831787,4.043379783630371,nan,nan
23.799999999999955,4.163393974304199,4.04429292678833,4.051292896270752,4.05029296875,4.051292896270752,4.050113677978516,4.050113677978516,nan,nan
23.850000000000136,3.2118871212005615,4.048830986022949,4.055830955505371,4.054373264312744,4.055373191833496,4.054686546325684,4.054686546325684,nan,nan
23.90000000000009,2.623137950897217,4.051915168762207,4.058915138244629,4.057372570037842,4.058372974395752,4.058265686035156,4.0578436851501465,nan,nan
23.950000000000045,2.313991069793701,4.053456783294678,4.060913562774658,4.059913158416748,4.0604567527771,4.060420513153076,4.059420585632324,nan,nan
24.0,2.2249999046325684,4.054454803466797,4.061999797821045,4.060999870300293,4.060999870300293,4.061420440673828,4.060420036315918,nan,nan
24.049999999999955,2.1197259426116943,4.054999828338623,4.061999797821045,4.060999870300293,4.061453342437744,4.0624189376831055,4.0614190101623535,nan,nan
24.100000000000136,2.075000047683716,4.055454730987549,4.062454700469971,4.061454772949219,4.061999797821045,4.063000202178955,4.061999797821045,nan,nan
24.15000000000009,2.0250000953674316,4.056000232696533,4.063000202178955,4.062453269958496,4.062453269958496,4.063000202178955,4.061999797821045,nan,nan
24.200000000000045,2.017425775527954,4.056000232696533,4.06345272064209,4.063000202178955,4.063000202178955,4.063000202178955,4.062417507171631,nan,nan
24.25,2.0,4.056000232696533,4.064000129699707,4.063000202178955,4.063000202178955,4.063416004180908,4.063000202178955,nan,nan
24.299999999999955,1.975000023841858,4.056451320648193,4.064000129699707,4.063000202178955,4.063000202178955,4.064000129699707,4.063000202178955,nan,nan
24.350000000000136,1.9795737266540527,4.057000160217285,4.064000129699707,4.063000202178955,4.063000202178955,4.064000129699707,4.063000202178955,nan,nan
24.40000000000009,1.9500000476837158,4.057000160217285,4.064448833465576,4.063000202178955,4.063000202178955,4.064000129699707,4.063000202178955,nan,nan
24.450000000000045,1.9500000476837158,4.057000160217285,4.065000057220459,4.063000202178955,4.063446998596191,4.064000129699707,4.063415050506592,nan,nan
24.5,1.9249999523162842,4.057000160217285,4.064548492431641,4.063000202178955,4.064000129699707,4.064000129699707,4.064000129699707,nan,nan
24.549999999999955,1.899999976158142,4.057000160217285,4.064000129699707,4.063450336456299,4.064000129699707,4.064413070678711,4.064000129699707,nan,nan
24.600000000000136,1.899999976158142,4.057000160217285,4.064450740814209,4.064000129699707,4.064450740814209,4.065000057220459,4.064000129699707,nan,nan
24.65000000000009,1.899999976158142,4.057449817657471,4.065000057220459,4.064000129699707,4.065000057220459,4.065000057220459,4.0644121170043945,nan,nan
24.700000000000045,1.899999976158142,4.058000087738037,4.0654497146606445,4.064449787139893,4.065000057220459,4.065000057220459,4.064587116241455,nan,nan
24.75,1.8536442518234253,4.058000087738037,4.065551280975342,4.065000057220459,4.065000057220459,4.065000057220459,4.064411163330078,nan,nan
24.799999999999955,1.8410301208496094,4.058000087738037,4.065448760986328,4.065000057220459,4.065000057220459,4.065410137176514,4.065000057220459,nan,nan
24.850000000000136,1.8034130334854126,4.058000087738037,4.065999984741211,4.065000057220459,4.065000057220459,4.065999984741211,4.065000057220459,nan,nan
24.90000000000009,1.8250000476837158,4.058000087738037,4.065999984741211,4.065000057220459,4.065000057220459,4.065999984741211,4.065000057220459,nan,nan
24.950000000000045,1.7999999523162842,4.058445453643799,4.065999984741211,4.065000057220459,4.065445423126221,4.065999984741211,4.065404891967773,nan,nan
25.0,1.8559354543685913,4.059000015258789,4.065999984741211,4.065000057220459,4.065999984741211,4.065999984741211,4.065591335296631,nan,nan
25.049999999999955,3.1207480430603027,4.056795597076416,4.064236640930176,4.062795639038086,4.0633544921875,4.063564777374268,4.0629706382751465,nan,nan
25.100000000000136,7.040144920349121,4.046892166137695,4.054003715515137,4.05244779586792,4.05244779586792,4.053035259246826,4.053035259246826,nan,nan
25.15000000000009,11.005322456359863,4.030473232269287,4.0369157791137695,4.03635835647583,4.03635835647583,4.036059856414795,4.036468029022217,nan,nan
25.200000000000045,13.545409202575684,4.017437934875488,4.023992538452148,4.023547172546387,4.023547172546387,4.021913051605225,4.023321628570557,nan,nan
25.25,14.984800338745117,4.010334014892578,4.015889644622803,4.015778541564941,4.0162224769592285,4.0139641761779785,4.015964508056641,nan,nan
25.299999999999955,15.778959274291992,4.006111145019531,4.0115556716918945,4.012111186981201,4.0122222900390625,4.008962154388428,4.011369705200195,nan,nan
25.350000000000136,16.317996978759766,4.0032267570495605,4.009226322174072,4.008783340454102,4.009113311767578,4.005594253540039,4.008594036102295,nan,nan
25.40000000000009,16.743892669677734,4.000556468963623,4.006556510925293,4.00600004196167,4.007113456726074,4.003783226013184,4.006783485412598,nan,nan
25.450000000000045,16.979034423828125,3.9995577335357666,4.005115032196045,4.005115032196045,4.005557537078857,4.001999855041504,4.005000114440918,nan,nan
25.5,17.160606384277344,3.998115301132202,4.0035576820373535,4.004000186920166,4.005000114440918,4.001193046569824,4.003789901733398,nan,nan
25.549999999999955,17.303560256958008,3.997441530227661,4.002999782562256,4.003117084503174,4.003675937652588,3.9991989135742188,4.001999855041504,nan,nan
25.600000000000136,17.5,3.997117042541504,4.002117156982422,4.001558780670166,4.001999855041504,3.9984023571014404,4.001999855041504,nan,nan
