Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),Resistance_Cell1 (Ohm),Resistance_Cell2 (Ohm),Resistance_Cell3 (Ohm),Resistance_Cell4 (Ohm),Resistance_Cell5 (Ohm),Resistance_Cell6 (Ohm),MovingAvg_Cell1 (Ohm),MovingAvg_Cell2 (Ohm),MovingAvg_Cell3 (Ohm),MovingAvg_Cell4 (Ohm),MovingAvg_Cell5 (Ohm),MovingAvg_Cell6 (Ohm)
0.0,-0.4300000071525574,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16068482398986816,-0.41999998688697815,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.33939194679260254,-0.4300000071525574,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.5006611347198486,-0.41999998688697815,4.0329999923706055,4.060999870300293,4.059000015258789,4.063000202178955,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.6806192398071289,-0.41999998688697815,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.8596012592315674,-0.4300000071525574,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0193159580230713,-0.41999998688697815,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.1995627880096436,-0.4099999964237213,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.3797228336334229,-0.41999998688697815,4.0329999923706055,4.060999870300293,4.058000087738037,4.063000202178955,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.5406084060668945,-0.41999998688697815,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.065999984741211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.7196033000946045,-0.41999998688697815,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.065999984741211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.8805243968963623,-0.4300000071525574,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.065999984741211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.0593221187591553,-0.4399999976158142,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.2397730350494385,-0.4099999964237213,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.065999984741211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.3993871212005615,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.065999984741211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.579479694366455,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.065999984741211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.7404961585998535,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.9208078384399414,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.0996272563934326,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.259531021118164,-0.4099999964237213,4.0329999923706055,4.060999870300293,4.058000087738037,4.063000202178955,4.063000202178955,4.065999984741211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.439459800720215,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.6212594509124756,-0.38999998569488525,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.7792465686798096,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.9596307277679443,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.059000015258789,4.063000202178955,4.063000202178955,4.065999984741211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.120736598968506,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.058000087738037,4.063000202178955,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.2996790409088135,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.479821681976318,-0.4099999964237213,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.639790296554565,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.819936275482178,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.979511260986328,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.159844160079956,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.340251445770264,-0.38999998569488525,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.4993367195129395,-0.38999998569488525,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.679829359054565,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.860393762588501,-0.38999998569488525,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.021169424057007,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.1996400356292725,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.058000087738037,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.3604795932769775,-0.4000000059604645,4.0329999923706055,4.060999870300293,4.059000015258789,4.061999797821045,4.063000202178955,4.066999912261963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
