Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),Resistance_Cell1 (Ohm),Resistance_Cell2 (Ohm),Resistance_Cell3 (Ohm),Resistance_Cell4 (Ohm),Resistance_Cell5 (Ohm),Resistance_Cell6 (Ohm),MovingAvg_Cell1 (Ohm),MovingAvg_Cell2 (Ohm),MovingAvg_Cell3 (Ohm),MovingAvg_Cell4 (Ohm),MovingAvg_Cell5 (Ohm),MovingAvg_Cell6 (Ohm),ErrorBar_Top_Cell1,ErrorBar_Top_Cell2,ErrorBar_Top_Cell3,ErrorBar_Top_Cell4,ErrorBar_Top_Cell5,ErrorBar_Top_Cell6,ErrorBar_Bottom_Cell1,ErrorBar_Bottom_Cell2,ErrorBar_Bottom_Cell3,ErrorBar_Bottom_Cell4,ErrorBar_Bottom_Cell5,ErrorBar_Bottom_Cell6
44.61577033996582,-17.399999618530273,4.099999904632568,4.120999813079834,4.117000102996826,4.118000030517578,4.120999813079834,4.116000175476074,0.0031591215612634467,0.0032165556533182518,0.0032739623566787057,0.003273989745373057,0.003273989745373057,0.0033888579294826674,0.0031591215612634467,0.0032165556533182518,0.0032739623566787057,0.003273989745373057,0.003273989745373057,0.0033888579294826674,0.0007150643021222043,0.0007183491375511464,0.0007177233643170603,0.0007178798017851028,0.0007183491375511464,0.000717566930746915,0.0007150643021222043,0.0007183491375511464,0.0007177233643170603,0.0007178798017851028,0.0007183491375511464,0.000717566930746915
68.7564594745636,-17.420000076293945,4.098999977111816,4.119999885559082,4.116000175476074,4.117000102996826,4.119999885559082,4.114999771118164,0.002812846507597587,0.0028128738805686614,0.0028702476279404456,0.0028702476279404456,0.00287027500091152,0.002985077241597237,0.002985984034430517,0.0030147147669434566,0.0030721049923095756,0.003072118686656751,0.0030721323731422883,0.003186967585539952,0.000713352078387841,0.000716628905367892,0.0007160046574088846,0.0007161607135564055,0.000716628905367892,0.000715848530744456,0.000713352078387841,0.000716628905367892,0.0007160046574088846,0.0007161607135564055,0.000716628905367892,0.000715848530744456
118.21601915359497,-17.350000381469727,4.0929999351501465,4.113999843597412,4.111000061035156,4.111999988555908,4.114999771118164,4.110000133514404,0.002939488019267409,0.0030547534369926906,0.0030547534369926906,0.0030547534369926906,0.0029971207281300496,0.0031123861458553317,0.002876167263432498,0.0029338136587806762,0.002962500532466568,0.002962500532466568,0.0029336978645207847,0.0030487316937262846,0.0007178770616076596,0.0007211812551894861,0.000720709153582404,0.000720866516871486,0.0007213386302132817,0.0007205517942100193,0.0007178770616076596,0.0007211812551894861,0.000720709153582404,0.000720866516871486,0.0007213386302132817,0.0007205517942100193
121.13663935661316,0.009999999776482582,4.120999813079834,4.14300012588501,4.139999866485596,4.140999794006348,4.14300012588501,4.139999866485596,0.0025433335033590906,0.0026011603417973005,0.002658959617395454,0.002658959617395454,0.0026011603417973005,0.0027167588929936076,0.00274141076131325,0.0028279568893949955,0.0028568565271940723,0.0028568565271940723,0.0027991405349636752,0.0029145725194244694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
126.31627321243286,-17.3700008392334,4.086999893188477,4.107999801635742,4.105000019073486,4.105000019073486,4.109000205993652,4.103000164031982,0.0027058105391273833,0.0027634043393332274,0.0027058105391273833,0.002820943236011707,0.0027058105391273833,0.0028785095844538686,0.0027295440205846277,0.0028064393727077392,0.002806507864505176,0.0028448854301332837,0.0027680305363515776,0.002902551541100936,0.0007153685706010403,0.000718664272302271,0.000718193383357719,0.000718193383357719,0.0007188213179891318,0.000717879477044072,0.0007153685706010403,0.000718664272302271,0.000718193383357719,0.000718193383357719,0.0007188213179891318,0.000717879477044072
129.07540369033813,-0.009999999776482582,4.117000102996826,4.138999938964844,4.136000156402588,4.13700008392334,4.138999938964844,4.136000156402588,0.0026620371167207454,0.0026620371167207454,0.0027199032896235787,0.0027777694625264115,0.0026620371167207454,0.002835663230170734,0.0026370603864024063,0.0026755339326170907,0.002694891148715472,0.002752557438644524,0.0026563359992151426,0.0028103105692060698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
140.29749989509583,-17.31999969482422,4.079999923706055,4.10099983215332,4.0980000495910645,4.0980000495910645,4.10099983215332,4.0960001945495605,0.0029445796278423568,0.0030023121646997777,0.0029445796278423568,0.0030600447015571982,0.0030023121646997777,0.0031177772384146187,0.002770809094563495,0.002809251206917917,0.00279009781886444,0.002886252466698439,0.002790053273515969,0.0029439833510130735,0.0007181857275744692,0.0007215008861194144,0.0007210272172290031,0.0007210272172290031,0.0007215008861194144,0.0007207114577261299,0.0007181857275744692,0.0007215008861194144,0.0007210272172290031,0.0007210272172290031,0.0007215008861194144,0.0007207114577261299
141.336168050766,0.009999999776482582,4.119999885559082,4.142000198364258,4.138999938964844,4.139999866485596,4.14300012588501,4.138999938964844,0.0026011603417973005,0.002658959617395454,0.0027167588929936076,0.0027167588929936076,0.0027167588929936076,0.002774558168591761,0.0027359256954534675,0.002774436299605326,0.0027937472701531807,0.0028515243523590723,0.00279370272480471,0.002909332879059038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
143.5763919353485,-17.299999237060547,4.079999923706055,4.10099983215332,4.0970001220703125,4.0980000495910645,4.10099983215332,4.0960001945495605,0.0033478898236802552,0.003420664756148276,0.0034934396886162965,0.0034934396886162965,0.003493474392923625,0.0035662146210843175,0.002974525082738778,0.0030398121867718647,0.0031050992908049522,0.0031050992908049522,0.0031051166429586162,0.0031703863948380393,0.0007197613577230985,0.0007230845807811493,0.0007224514941207033,0.0007226097598577876,0.0007230845807811493,0.0007222932323399668,0.0007197613577230985,0.0007230845807811493,0.0007224514941207033,0.0007226097598577876,0.0007230845807811493,0.0007222932323399668
145.63590788841248,0.0,4.078000068664551,4.123000144958496,4.129000186920166,4.13100004196167,4.089000225067139,4.083000183105469,0.0005790520333970442,0.0019687272142527865,0.0024898795664542554,0.0025477792476498308,nan,nan,0.0019634709285386498,0.002694695985200531,0.002991659627535276,0.0030206094681330636,0.003493474392923625,0.0035662146210843175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
