Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),abs(delta_U_Cell1),abs(delta_U_Cell2),abs(delta_U_Cell3),abs(delta_U_Cell4),abs(delta_U_Cell5),abs(delta_U_Cell6),abs(delta_I),abs(delta_U_avg),R_int
35.5,5.265234470367432,4.0285139083862305,4.035162448883057,4.034162521362305,4.0345139503479,4.032777309417725,4.0334625244140625,0.015804290771484375,0.01609945297241211,0.015452861785888672,0.015804290771484375,0.017436981201171875,0.01575613021850586,nan,nan,nan
35.549999999999955,2.8829548358917236,4.038522243499756,4.04487419128418,4.043874263763428,4.04487419128418,4.044161796569824,4.044161796569824,0.01000833511352539,0.009711742401123047,0.009711742401123047,0.010360240936279297,0.01138448715209961,0.010699272155761719,nan,nan,nan
35.600000000000136,2.3499743938446045,4.045000076293945,4.0523505210876465,4.0513505935668945,4.0523505210876465,4.051313877105713,4.051000118255615,0.006477832794189453,0.007476329803466797,0.007476329803466797,0.007476329803466797,0.007152080535888672,0.006838321685791016,nan,nan,nan
35.65000000000009,2.200000047683716,4.045702934265137,4.053351402282715,4.052000045776367,4.052648544311523,4.0523152351379395,4.05163049697876,0.0007028579711914062,0.0010008811950683594,0.0006494522094726562,0.0002980232238769531,0.0010013580322265625,0.0006303787231445312,nan,nan,nan
35.700000000000045,2.195125102996826,4.046999931335449,4.053999900817871,4.05234956741333,4.05234956741333,4.052999973297119,4.052687168121338,0.0012969970703125,0.00064849853515625,0.0003495216369628906,0.0002989768981933594,0.0006847381591796875,0.001056671142578125,nan,nan,nan
35.75,2.132744550704956,4.046999931335449,4.053999900817871,4.052999973297119,4.052999973297119,4.053314208984375,4.052314281463623,0.0,0.0,0.0006504058837890625,0.0006504058837890625,0.0003142356872558594,0.00037288665771484375,nan,nan,nan
35.799999999999955,2.1500000953674316,4.046999931335449,4.05434513092041,4.053345203399658,4.053345203399658,4.053999900817871,4.052999973297119,0.0,0.0003452301025390625,0.0003452301025390625,0.0003452301025390625,0.0006856918334960938,0.0006856918334960938,nan,nan,nan
35.850000000000136,2.125,4.047349452972412,4.055349349975586,4.053999900817871,4.053999900817871,4.053999900817871,4.053313255310059,0.0003495216369628906,0.0010042190551757812,0.0006546974182128906,0.0006546974182128906,0.0,0.0003132820129394531,nan,nan,nan
35.90000000000009,2.120718002319336,4.047999858856201,4.056000232696533,4.053999900817871,4.054347515106201,4.054311275482178,4.054311275482178,0.0006504058837890625,0.0006508827209472656,0.0,0.0003476142883300781,0.0003113746643066406,0.0009980201721191406,nan,nan,nan
35.950000000000045,2.0999999046325684,4.047999858856201,4.056000232696533,4.054348468780518,4.054999828338623,4.054999828338623,4.054687976837158,0.0,0.0,0.0003485679626464844,0.000652313232421875,0.0006885528564453125,0.00037670135498046875,nan,nan,nan
