Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),abs(delta_I),abs(delta_U)
0.0,0.9483426213264465,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.049999999999954525,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.09999999999990905,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.15000000000009095,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.20000000000004547,0.9271396994590759,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.25,0.9398103356361389,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.2999999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.34999999999990905,0.9350262880325317,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.088649749755859,nan,nan
0.40000000000009095,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.088684558868408,4.090000152587891,4.088351726531982,nan,nan
0.4500000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.088314533233643,4.090000152587891,4.088648796081543,nan,nan
0.5,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.088352680206299,nan,nan
0.5499999999999545,0.9154449701309204,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.599999999999909,0.9219422340393066,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.650000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.7000000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.75,0.9090631008148193,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.7999999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.849999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.900000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
0.9500000000000455,0.9086213111877441,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.0,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.0499999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.099999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.150000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.08867883682251,4.090000152587891,4.0879998207092285,nan,nan
1.2000000000000455,0.9294605851173401,4.080999851226807,4.089676856994629,4.0879998207092285,4.08832311630249,4.090000152587891,4.0879998207092285,nan,nan
1.25,0.9420785307884216,4.080999851226807,4.089322090148926,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.2999999999999545,0.9453058242797852,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.349999999999909,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.400000000000091,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.4500000000000455,0.9176329970359802,4.080999851226807,4.089000225067139,4.0879998207092285,4.0886735916137695,4.090000152587891,4.0879998207092285,nan,nan
1.5,0.9447822570800781,4.080999851226807,4.089000225067139,4.0879998207092285,4.088327407836914,4.090000152587891,4.0879998207092285,nan,nan
1.5499999999999545,0.9321834444999695,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0886383056640625,nan,nan
1.599999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.088363170623779,nan,nan
1.650000000000091,0.9430204033851624,4.080326080322266,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.7000000000000455,0.925000011920929,4.080672264099121,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.75,0.9432535171508789,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.7999999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.849999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.900000000000091,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
1.9500000000000455,0.9062778353691101,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.0,0.8999999761581421,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.0499999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.099999999999909,0.9065721035003662,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.150000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.2000000000000455,0.9181971549987793,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.25,0.9194200038909912,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.2999999999999545,0.9070374965667725,4.080999851226807,4.089000225067139,4.0879998207092285,4.088665962219238,4.090000152587891,4.0879998207092285,nan,nan
2.349999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.089000225067139,4.090000152587891,4.0879998207092285,nan,nan
2.400000000000091,0.9427288770675659,4.080999851226807,4.089000225067139,4.0879998207092285,4.088334560394287,4.090000152587891,4.0879998207092285,nan,nan
2.4500000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.5,0.9325757026672363,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.5499999999999545,0.9451409578323364,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.599999999999909,0.9077481627464294,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.650000000000091,0.920351505279541,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.7000000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.75,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.7999999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.849999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.900000000000091,0.9415656924247742,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
2.9500000000000455,0.9421920776367188,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.0,0.9412592053413391,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.0499999999999545,0.9073882699012756,4.080999851226807,4.089660167694092,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.099999999999909,0.925000011920929,4.080999851226807,4.089341640472412,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.150000000000091,0.9284825325012207,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.2000000000000455,0.8999999761581421,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.25,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.2999999999999545,0.9312644600868225,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.349999999999909,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.400000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.4500000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.5,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.5499999999999545,0.9474507570266724,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.599999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.650000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.7000000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.75,0.9020835757255554,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.7999999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
3.849999999999909,0.9268375635147095,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.0,0.9360554218292236,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.0499999999999545,0.8999999761581421,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.099999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.150000000000091,0.9261526465415955,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.2000000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.25,0.9259151220321655,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.2999999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.349999999999909,0.9256789684295654,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.400000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.4500000000000455,0.9254502654075623,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.5,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.5499999999999545,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.599999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.650000000000091,0.924986720085144,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.7000000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.75,0.9002487063407898,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.7999999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.849999999999909,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.900000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
4.9500000000000455,0.9257184863090515,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.0,0.936672568321228,4.080360412597656,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.0499999999999545,0.925000011920929,4.0806403160095215,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.099999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.150000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.2000000000000455,0.9387956857681274,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.25,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.2999999999999545,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.349999999999909,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.400000000000091,0.9392618536949158,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.4500000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.5,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.5499999999999545,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.599999999999909,0.9352724552154541,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.650000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.7000000000000455,0.8999999761581421,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.75,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.7999999999999545,0.9401968121528625,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,nan,nan
5.849999999999909,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.088630676269531,4.090000152587891,4.0879998207092285,nan,nan
5.900000000000091,0.949999988079071,4.080999851226807,4.089000225067139,4.0879998207092285,4.088368892669678,4.090000152587891,4.0879998207092285,nan,nan
